SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,38.15,38.5,37.1,37.5,37.55,37.75,62264,2336316.8,15-MAR-2021,522,INE144J01027,
21STCENMGM,EQ,13,13.25,13,13.25,13.25,13,202,2673.75,15-MAR-2021,4,INE253B01015,
3IINFOTECH,EQ,8.7,8.85,8.1,8.85,8.85,8.45,34309921,296646411.35,15-MAR-2021,36734,INE748C01020,
3MINDIA,EQ,27811,28400,27200,27450.7,27300,27335.35,10404,290036739.05,15-MAR-2021,5349,INE470A01017,
3PLAND,EQ,9.05,10.4,8.6,9.4,9.45,9.5,9771,90937.4,15-MAR-2021,94,INE105C01023,
5PAISA,EQ,288,288,269.8,275.05,276.3,279.65,22773,6261753.15,15-MAR-2021,983,INE618L01018,
63MOONS,EQ,79.7,79.85,77.85,78.3,78.3,79.05,43993,3456053.35,15-MAR-2021,682,INE111B01023,
68GS2060,GS,98,102.48,97.6,102.48,102.48,97.6,1364,139285.92,15-MAR-2021,7,IN0020200187,
772GS2049,GS,116.99,117,116.99,117,117,116.97,132,15443.66,15-MAR-2021,8,IN0020190032,
A2ZINFRA,EQ,4.2,4.25,4.05,4.1,4.1,4.2,240400,989696.4,15-MAR-2021,333,INE619I01012,
AAKASH,BE,131,131,126.2,128.75,128.75,128.95,7518,967233.45,15-MAR-2021,72,INE087Z01016,
AARON,EQ,63,63,59,60.55,60,63,1551,94699.25,15-MAR-2021,63,INE721Z01010,
AARTIDRUGS,EQ,693.45,694.6,665,667.35,668,688.3,475436,320111188.55,15-MAR-2021,19576,INE767A01016,
AARTIIND,EQ,1282,1283.95,1251,1270.15,1271,1283.5,144480,183426844.65,15-MAR-2021,7556,INE769A01020,
AARTISURF,EQ,1006,1013.9,979.05,995.6,1000,1006.05,11125,11015817.8,15-MAR-2021,1102,INE09EO01013,
AARVEEDEN,EQ,17.95,18.45,17.35,18.4,18.45,17.7,13201,236985.4,15-MAR-2021,91,INE273D01019,
AARVI,EQ,55.9,55.9,50.7,53.8,52.8,55.85,17687,924751.8,15-MAR-2021,160,INE754X01016,
AAVAS,EQ,2249.95,2255,2185,2199.15,2197.15,2249.95,25849,57219123.35,15-MAR-2021,6120,INE216P01012,
ABAN,EQ,38.3,40,36.4,39.05,39.1,38.15,187872,7117764.05,15-MAR-2021,1328,INE421A01028,
ABB,EQ,1471,1476.9,1440.2,1447.65,1445.95,1471.1,49333,71622928.6,15-MAR-2021,8269,INE117A01022,
ABBOTINDIA,EQ,14625,14650,14435,14535.8,14580,14616.25,10603,154122307.65,15-MAR-2021,2646,INE358A01014,
ABCAPITAL,EQ,132,132.15,125,127.9,127.5,131.3,2963954,377263428.2,15-MAR-2021,20699,INE674K01013,
ABFRL,EQ,219,220.1,214.1,216.8,217.9,218.65,1675970,362554459.95,15-MAR-2021,27968,INE647O01011,
ABFRLPP1,E1,186,186.65,179.9,180.75,180.1,184.3,10213,1843409.4,15-MAR-2021,214,IN9647O01027,
ABINFRA,SM,6.65,6.65,6.65,6.65,6.65,6.95,4000,26600,15-MAR-2021,1,INE00YB01017,
ABMINTLTD,EQ,60.3,63.45,60.3,61.3,61.3,60.95,976,60253.45,15-MAR-2021,36,INE251C01017,
ABSLBANETF,EQ,350.95,351.72,342.95,350.4,349.19,350.5,1267,437714.97,15-MAR-2021,39,INF209KB1O58,
ABSLFTSARG,MF,10,10,10,10,10,10,100,1000,15-MAR-2021,1,INF209KB1D51,
ABSLNN50ET,EQ,370,370,355.95,362,362,364.9,33,11930.92,15-MAR-2021,23,INF209KB1B87,
ABSLRIF6RG,MF,8.41,8.5,8.4,8.45,8.45,8.55,62600,527440,15-MAR-2021,9,INF209KB1LL4,
ACC,EQ,1792,1798.75,1741.1,1767.1,1766.5,1787.65,715929,1260449710.75,15-MAR-2021,28133,INE012A01025,
ACCELYA,EQ,895,904.95,890,898.65,901.8,898,2513,2254969.45,15-MAR-2021,442,INE793A01012,
ACCURACY,EQ,56.4,56.4,51.3,53.1,52.45,53.8,5841,309660.9,15-MAR-2021,85,INE648Z01015,
ACE,EQ,168.15,174.35,162.65,172.3,171.75,166.9,914872,152338540.65,15-MAR-2021,6582,INE731H01025,
ACRYSIL,EQ,351,358.9,333.15,343.95,345.55,350.65,137714,46553885.4,15-MAR-2021,2712,INE482D01024,
ADANIENT,EQ,898.75,904,874.5,896.2,894.25,894.1,5235064,4674145955.35,15-MAR-2021,72245,INE423A01024,
ADANIGREEN,EQ,1179,1205,1135.25,1193.1,1205,1160.6,453478,533408133.7,15-MAR-2021,23624,INE364U01010,
ADANIPORTS,EQ,727.8,727.8,706.05,719.05,714.9,728.15,13403595,9575317658.65,15-MAR-2021,184280,INE742F01042,
ADANIPOWER,EQ,77,79.3,74.1,79.3,79.3,75.55,24477736,1896519761.8,15-MAR-2021,83505,INE814H01011,
ADANITRANS,EQ,780.9,791.6,761.15,778.4,774.75,773.7,722573,560205389.3,15-MAR-2021,21445,INE931S01010,
ADFFOODS,EQ,920.4,922,860,887.25,885,913.15,55615,49072871.4,15-MAR-2021,6863,INE982B01019,
ADHUNIKIND,EQ,21.95,21.95,20.5,20.9,20.65,21.15,19651,414531.55,15-MAR-2021,227,INE452L01012,
ADL,BE,31.15,31.15,30,30.75,30.8,30.4,1145,34749.65,15-MAR-2021,20,INE0CHO01012,
ADORWELD,EQ,324,324.55,313.6,323.15,320.55,323.25,34178,10878837.25,15-MAR-2021,950,INE045A01017,
ADROITINFO,BE,12.6,13.1,11.95,11.95,12.8,12.55,8485,104221.5,15-MAR-2021,81,INE737B01033,
ADSL,EQ,42,43.15,41.65,42.45,42.7,41.55,163684,6930068.75,15-MAR-2021,1273,INE102I01027,
ADVANIHOTR,EQ,64.8,64.8,60.45,62.1,62.2,62.75,36207,2235497.75,15-MAR-2021,506,INE199C01026,
ADVENZYMES,EQ,354.5,369.75,346.5,366.3,368.25,354.2,448186,161463580.65,15-MAR-2021,16103,INE837H01020,
AEGISCHEM,EQ,305.95,306.05,284,288.7,289,304.5,678997,197418130.9,15-MAR-2021,18575,INE208C01025,
AFFLE,EQ,5858,5900,5681.25,5878.45,5881.1,5814.6,41963,244337008.8,15-MAR-2021,10161,INE00WC01019,
AGARIND,BE,146.55,149.85,142.8,145,145,149.65,12919,1878437.95,15-MAR-2021,84,INE204E01012,
AGCNET,EQ,990,1025,989.5,1006.3,1000.05,1000.45,3003,3030030.9,15-MAR-2021,210,INE676A01019,
AGRITECH,EQ,35.6,35.6,32.6,34.05,33.7,35.6,12069,410606.6,15-MAR-2021,191,INE449G01018,
AGROPHOS,EQ,12.6,12.6,11.95,12.15,12.1,12.6,36442,444023.35,15-MAR-2021,212,INE740V01019,
AHIMSA,SM,16,19.85,16,19.85,19.85,19.7,12000,215100,15-MAR-2021,2,INE136T01014,
AHLADA,EQ,109.9,109.9,100.2,100.55,100.2,105.45,15327,1556438.5,15-MAR-2021,173,INE00PV01013,
AHLEAST,EQ,168.05,169,161.15,163.05,162.9,168,2834,465179.75,15-MAR-2021,103,INE926K01017,
AHLUCONT,EQ,301.6,309,289.1,306.7,305.15,300.05,152741,46034359.65,15-MAR-2021,4420,INE758C01029,
AHLWEST,EQ,236.65,236.7,220.55,221.65,221.65,232,1981,442259.3,15-MAR-2021,207,INE915K01010,
AIAENG,EQ,1945,1949.7,1890,1900.95,1900,1930.3,82784,158073932.7,15-MAR-2021,8057,INE212H01026,
AIRAN,EQ,16,16.45,15.1,15.45,15.55,16.6,120747,1903742.9,15-MAR-2021,828,INE645W01026,
AIROLAM,SM,29.5,30,29.5,30,30,27.1,6000,178500,15-MAR-2021,2,INE801L01010,
AISL,SM,36.4,36.4,34.05,34.9,34.9,34.75,34800,1213320,15-MAR-2021,27,INE635Y01015,
AJANTPHARM,EQ,1839.9,1860,1760,1823.15,1820.15,1833.2,128613,232037633.8,15-MAR-2021,19324,INE031B01049,
AJMERA,EQ,128.4,129.7,124.05,125.25,125.45,129.75,64687,8159695.2,15-MAR-2021,1901,INE298G01027,
AJOONI,SM,31,31.8,31,31.8,31.8,31.1,53328,1663833.6,15-MAR-2021,12,INE820Y01013,
AKASH,EQ,214.8,214.8,197.05,203.3,197.05,207.65,7805,1587959.75,15-MAR-2021,291,INE737W01013,
AKG,EQ,103,107.35,102,107.35,107.35,102.25,703387,74293088.2,15-MAR-2021,5159,INE00Y801016,
AKSHARCHEM,EQ,245.6,256,244,246.45,244.9,244.6,66654,16531104.4,15-MAR-2021,2433,INE542B01011,
AKSHOPTFBR,EQ,6.6,6.7,6.25,6.4,6.45,6.6,242369,1555899.15,15-MAR-2021,556,INE523B01011,
AKZOINDIA,EQ,2300,2343.85,2283,2317.35,2324.85,2297.05,30918,71717950.85,15-MAR-2021,5578,INE133A01011,
ALANKIT,EQ,16.05,16.5,15.85,16.1,16,16.15,98686,1583735.1,15-MAR-2021,424,INE914E01040,
ALBERTDAVD,EQ,404.4,406.95,384.45,393.15,394,401.6,18580,7309789.1,15-MAR-2021,916,INE155C01010,
ALCHEM,BZ,4.1,4.1,3.9,3.9,3.9,4.1,8034,31364.6,15-MAR-2021,40,INE964B01033,
ALEMBICLTD,EQ,100.25,100.9,98,98.4,98.35,100.05,182207,18034943.4,15-MAR-2021,3091,INE426A01027,
ALICON,EQ,455.15,459.55,430.05,446.95,450,454.1,4349,1929806.25,15-MAR-2021,385,INE062D01024,
ALKALI,EQ,51.5,53.3,50.4,51.05,50.55,52,21292,1096803.45,15-MAR-2021,500,INE773I01017,
