SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,35,35.4,28.2,33.95,33.9,35.2,187328,6212185.4,25-MAR-2021,868,INE144J01027,
21STCENMGM,EQ,15.3,15.3,14.7,14.7,14.7,15,20338,304648.6,25-MAR-2021,258,INE253B01015,
3IINFOTECH,EQ,7.2,7.5,7.05,7.15,7.15,7.4,13440993,96053039.4,25-MAR-2021,28963,INE748C01020,
3MINDIA,EQ,28102.05,28645.25,27948.05,28259.45,28250,28402.6,7040,199104180.2,25-MAR-2021,3618,INE470A01017,
3PLAND,EQ,8.25,8.65,8.2,8.4,8.4,8.3,1890,15594.6,25-MAR-2021,27,INE105C01023,
5PAISA,EQ,269.95,269.95,245,251.5,251.95,266.05,25080,6391471.15,25-MAR-2021,814,INE618L01018,
63MOONS,EQ,74.2,75.2,69,70.15,69.95,73.95,102730,7343696.15,25-MAR-2021,1521,INE111B01023,
716GS2050,GS,112,112,112,112,112,112,11,1232,25-MAR-2021,3,IN0020200054,
719GS2060,GS,110.2,110.2,110.18,110.18,110.18,115.96,2,220.38,25-MAR-2021,2,IN0020200039,
A2ZINFRA,EQ,4,4,3.75,3.8,3.85,3.95,433040,1663000.6,25-MAR-2021,333,INE619I01012,
AAATECH,SM,43.05,43.05,43,43,43,43,9000,387150,25-MAR-2021,3,INE0D0U01013,
AAKASH,BE,129.4,130.6,127,129.4,127.2,130,7910,1018558.6,25-MAR-2021,133,INE087Z01016,
AARON,EQ,57.9,57.9,56,56.1,56,57.8,884,50066.65,25-MAR-2021,40,INE721Z01010,
AARTIDRUGS,EQ,732.45,737.45,711,715.05,713.05,727.35,828480,597969989.05,25-MAR-2021,33349,INE767A01016,
AARTIIND,EQ,1330,1360,1286,1315.6,1312.1,1318.1,1124256,1476076711.95,25-MAR-2021,45746,INE769A01020,
AARTISURF,EQ,972.95,972.95,921.15,927.95,931,962.45,8973,8399115.5,25-MAR-2021,1688,INE09EO01013,
AARVEEDEN,EQ,17.6,18.15,17.5,17.65,17.5,17.6,9897,174178.3,25-MAR-2021,78,INE273D01019,
AARVI,EQ,52.95,52.95,50.4,50.4,50.4,51.05,5874,296966.6,25-MAR-2021,39,INE754X01016,
AAVAS,EQ,2436,2436,2287.1,2319.65,2350,2420.85,235439,544161462.3,25-MAR-2021,19690,INE216P01012,
ABAN,EQ,32.55,33.35,31.1,31.6,31.25,31.8,132245,4253478.95,25-MAR-2021,977,INE421A01028,
ABB,EQ,1375,1405,1330.2,1391.65,1393,1375.6,88150,120179847.7,25-MAR-2021,11964,INE117A01022,
ABBOTINDIA,EQ,14852,14993,14666.05,14893.35,14899,14852.8,23134,344809496.95,25-MAR-2021,5453,INE358A01014,
ABCAPITAL,EQ,116.85,120.25,112.5,117.95,118.25,115.9,4392651,511997409.75,25-MAR-2021,28860,INE674K01013,
ABFRL,EQ,194.9,196.5,189.5,194.25,195,194.4,1957147,375421918.85,25-MAR-2021,26896,INE647O01011,
ABFRLPP1,E1,163,164.55,157.1,163.25,163.4,164.05,12395,2015767.8,25-MAR-2021,220,IN9647O01027,
ABMINTLTD,EQ,61.6,61.6,59.9,59.9,59.9,61.55,164,10015.95,25-MAR-2021,10,INE251C01017,
ABSLBANETF,EQ,335,335,319.1,331.32,327.8,330.64,6521,2098978.86,25-MAR-2021,43,INF209KB1O58,
ABSLNN50ET,EQ,346.95,346.95,340.2,340.2,340.2,342,264,91174.9,25-MAR-2021,24,INF209KB1B87,
