SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.8,36.8,32,35.6,35.5,36.8,122629,4328357.3,19-MAR-2021,868,INE144J01027,
21STCENMGM,EQ,14.25,14.25,14.25,14.25,14.25,14,1864,26562,19-MAR-2021,9,INE253B01015,
3IINFOTECH,EQ,7.45,8,7.3,8,7.9,7.65,26852282,203365338.1,19-MAR-2021,48500,INE748C01020,
3MINDIA,EQ,27200,28000.05,26675,27585.1,27899,27556.45,11797,324129512.75,19-MAR-2021,4902,INE470A01017,
3PLAND,EQ,8.45,8.9,8.3,8.4,8.3,8.95,16918,143703.45,19-MAR-2021,71,INE105C01023,
5PAISA,EQ,270.05,283.75,260,278.9,276,269.75,33734,9181908.45,19-MAR-2021,885,INE618L01018,
63MOONS,EQ,75.05,78.3,73.6,76,76,75.8,88810,6730605.95,19-MAR-2021,1032,INE111B01023,
68GS2060,GS,102.06,102.06,102.05,102.05,102.05,107.42,50,5102.51,19-MAR-2021,2,IN0020200187,
719GS2060,GS,112.35,112.35,112.35,112.35,112.35,107,510,57298.5,19-MAR-2021,4,IN0020200039,
817GS2044,GS,118.81,118.81,118.81,118.81,118.81,125,1,118.81,19-MAR-2021,1,IN0020140078,
A2ZINFRA,EQ,3.85,3.85,3.7,3.85,3.85,3.85,388288,1473527.3,19-MAR-2021,355,INE619I01012,
AAATECH,SM,51,51,42.15,42.15,42.15,43,114000,5695500,19-MAR-2021,6,INE0D0U01013,
AAKASH,BE,126.8,131,126.8,130.35,130.3,129,63616,8113654.2,19-MAR-2021,174,INE087Z01016,
AARON,EQ,60.9,60.9,57.35,59.3,59.7,59.15,2421,142683.9,19-MAR-2021,80,INE721Z01010,
AARTIDRUGS,EQ,694,786,669,749.85,745,683.3,7824602,5755872740.55,19-MAR-2021,252129,INE767A01016,
AARTIIND,EQ,1231.35,1275,1192.55,1256.75,1253.8,1240.75,508829,632966795.5,19-MAR-2021,15119,INE769A01020,
AARTISURF,EQ,959.65,980,901.1,965.7,974.65,939.7,13913,13049624.8,19-MAR-2021,1926,INE09EO01013,
AARVEEDEN,EQ,17.75,17.75,17,17.1,17,17.35,4103,70327.95,19-MAR-2021,63,INE273D01019,
AARVI,EQ,55,55,50.55,52.35,52.45,52,3543,185085,19-MAR-2021,65,INE754X01016,
AAVAS,EQ,2193.3,2285,2193.3,2253.75,2284.7,2205.55,441974,985403111.75,19-MAR-2021,10875,INE216P01012,
ABAN,EQ,33.25,33.25,32.35,32.35,32.35,34.05,98676,3193707.25,19-MAR-2021,589,INE421A01028,
ABB,EQ,1422,1433,1333,1413.85,1394.95,1427.3,157876,217897831.5,19-MAR-2021,22773,INE117A01022,
ABBOTINDIA,EQ,14470,14860,14314.15,14794.95,14770,14484.8,17230,253620149.3,19-MAR-2021,5592,INE358A01014,
ABCAPITAL,EQ,122.4,123.65,115.55,120.8,120.75,124.6,3895703,468085745.4,19-MAR-2021,31511,INE674K01013,
ABFRL,EQ,198.65,209.2,196,206.15,205.6,202.75,3555931,726194895.25,19-MAR-2021,35540,INE647O01011,
ABFRLPP1,E1,174.4,174.4,160,168.45,173.95,169.75,12944,2156019.7,19-MAR-2021,594,IN9647O01027,
ABMINTLTD,EQ,53.25,54.95,53.25,53.25,53.25,56.05,477,25523.55,19-MAR-2021,13,INE251C01017,
ABSLBANETF,EQ,339,342.2,333.64,341.44,340.04,335.18,363,122151.35,19-MAR-2021,22,INF209KB1O58,
ABSLNN50ET,EQ,377.45,377.45,346.95,368.44,375,366.46,698,249872.3,19-MAR-2021,77,INF209KB1B87,
ABSLRIF6RG,MF,8.26,8.4,8.26,8.39,8.38,8.31,59500,499306,19-MAR-2021,7,INF209KB1LL4,
ACC,EQ,1721.8,1770,1692,1755,1754.8,1731.75,1091315,1900513862.05,19-MAR-2021,38972,INE012A01025,
ACCELYA,EQ,876.9,940,860.45,895.7,901.9,881.4,11707,10543568.85,19-MAR-2021,1372,INE793A01012,
ACCURACY,EQ,52.7,52.85,52.1,52.6,52.45,53.9,2494,130771.75,19-MAR-2021,35,INE648Z01015,
ACE,EQ,152.9,159.5,145.05,156.15,155.9,154.3,417495,63915995.4,19-MAR-2021,6408,INE731H01025,
ACRYSIL,EQ,311,335.45,304,335.45,335.45,319.5,115476,37539488.95,19-MAR-2021,2371,INE482D01024,
ADANIENT,EQ,866,895.4,840.2,889.65,885.5,871.05,4794995,4174660013.65,19-MAR-2021,63473,INE423A01024,
ADANIGREEN,EQ,1129.9,1192.6,1081.1,1192.6,1192.6,1135.85,622620,720852126.4,19-MAR-2021,41971,INE364U01010,
ADANIPORTS,EQ,677.4,691.5,657.1,686.25,688,679.65,10373422,7020390129.85,19-MAR-2021,114618,INE742F01042,
ADANIPOWER,EQ,88,93,84.8,92.2,91.55,89.25,40856831,3599906526.95,19-MAR-2021,143114,INE814H01011,
ADANITRANS,EQ,771,772,714,767.8,771.95,771.2,819318,613955616.4,19-MAR-2021,29890,INE931S01010,
ADFFOODS,EQ,847,877.45,825,871.3,863,871.55,50067,42472870.95,19-MAR-2021,5578,INE982B01019,
ADHUNIKIND,EQ,20.75,20.75,19.05,19.85,19.85,19.95,6434,126571.25,19-MAR-2021,127,INE452L01012,
ADL,BE,28.4,29.5,27.8,29.25,29.25,28.8,2502,71766.1,19-MAR-2021,17,INE0CHO01012,
ADORWELD,EQ,305.55,310,295.1,307.05,306.2,305.55,10044,3048064.1,19-MAR-2021,501,INE045A01017,
ADROITINFO,BE,10.8,11.2,10.8,10.8,10.8,11.35,7027,75958.4,19-MAR-2021,16,INE737B01033,
ADSL,EQ,47.1,50.5,46.1,50,49,48.5,282552,13554316,19-MAR-2021,2165,INE102I01027,
ADVANIHOTR,EQ,62,62,58.65,60.35,59.2,61.55,17488,1054692.3,19-MAR-2021,322,INE199C01026,
ADVENZYMES,EQ,364,364,341,355.5,356.1,366.55,319595,113232653.55,19-MAR-2021,8780,INE837H01020,
AEGISCHEM,EQ,287.9,304.75,273.25,300.2,300,288.05,426341,124292143.65,19-MAR-2021,9296,INE208C01025,
AFFLE,EQ,5524,5524,5311.3,5347.5,5311.3,5590.8,321380,1718177384.55,19-MAR-2021,37433,INE00WC01019,
AGARIND,BE,135.05,141,129.1,138.25,140.5,135.05,9680,1321443.45,19-MAR-2021,100,INE204E01012,
AGCNET,EQ,1025.55,1048.7,991,1036.35,1048.7,1028.95,8026,8182680.95,19-MAR-2021,399,INE676A01019,
AGRITECH,EQ,33.1,35.5,31.2,33.55,33.9,33.75,7015,230550.45,19-MAR-2021,123,INE449G01018,
AGROPHOS,EQ,11.6,11.6,10.55,10.95,11.45,10.85,65498,705934.45,19-MAR-2021,282,INE740V01019,
AHLADA,EQ,94,97.35,90.4,96,96,93.3,2397,224530.9,19-MAR-2021,48,INE00PV01013,
AHLEAST,EQ,156.65,158.5,155.1,156.8,156,156.7,1811,283073.8,19-MAR-2021,69,INE926K01017,
AHLUCONT,EQ,301.2,308,287.75,304.3,303.15,304,55909,16785866.35,19-MAR-2021,1611,INE758C01029,
AHLWEST,EQ,217.85,220.4,205.55,209.05,207,218.55,3404,719256.35,19-MAR-2021,326,INE915K01010,
AIAENG,EQ,1838.9,1875,1793.25,1869.35,1854.5,1838.9,36645,67714926.3,19-MAR-2021,3164,INE212H01026,
AIRAN,EQ,16.2,17.3,15.05,16.85,17,15.85,104627,1697747.55,19-MAR-2021,467,INE645W01026,
AIROLAM,SM,23.8,27,23.8,27,27,29.75,6000,152400,19-MAR-2021,2,INE801L01010,
AISL,SM,32.15,32.9,31.6,31.6,31.6,32.25,21600,692280,19-MAR-2021,16,INE635Y01015,
AJANTPHARM,EQ,1783.6,1832,1731.5,1809.75,1826.85,1783.6,95475,171053171.35,19-MAR-2021,10883,INE031B01049,
AJMERA,EQ,117.05,118.9,111.45,114.3,114.05,118.45,90900,10441103.05,19-MAR-2021,2949,INE298G01027,
